,rpm,wat
438,111.0,852.0
439,111.0,852.0
440,111.0,852.0
441,111.0,852.0
442,111.0,852.0
443,111.0,852.0
444,111.0,852.0
445,111.0,852.0
446,111.0,852.0
447,111.0,852.0
448,111.0,852.0
449,111.0,852.0
450,111.0,852.0
451,111.0,852.0
452,111.0,852.0
453,111.0,852.0
454,111.0,852.0
455,111.0,852.0
456,0,0
457,0,0
458,0,0
459,0,0
460,0,0
461,0,0
462,0,0
463,0,0
464,0,0
465,0,0
466,0,0
467,0,0
468,0,0
469,0,0
470,0,0
471,0,0
472,0,0
473,0,0
474,0,0
475,0,0
476,0,0
477,0,0
478,0,0
479,0,0
480,0,0
481,0,0
482,0,0
483,0,0
484,0,0
485,0,0
486,0,0
487,0,0
488,0,0
489,0,0
490,0,0
491,0,0
492,0,0
493,0,0
494,0,0
495,0,0
496,0,0
497,0,0
498,0,0
499,0,0
500,0,0
501,0,0
502,0,0
503,0,0
504,0,0
505,0,0
506,0,0
507,0,0
508,0,0
509,0,0
510,0,0
511,0,0
512,0,0
513,0,0
514,0,0
515,0,0
516,0,0
517,0,0
518,0,0
519,0,0
520,97.0,776.0
521,97.0,776.0
522,97.0,776.0
523,97.0,776.0
524,97.0,776.0
525,97.0,776.0
526,97.0,776.0
527,97.0,776.0
528,97.0,776.0
529,97.0,776.0
530,97.0,776.0
531,97.0,776.0
532,97.0,776.0
533,97.0,776.0
534,97.0,776.0
535,97.0,776.0
536,97.0,776.0
537,97.0,776.0
538,97.0,776.0
539,97.0,776.0
540,97.0,776.0
541,97.0,776.0
542,97.0,776.0
543,97.0,776.0
544,97.0,776.0
545,97.0,776.0
546,97.0,776.0
547,97.0,776.0
548,97.0,776.0
549,99.0,771.0
550,99.0,771.0
551,99.0,771.0
552,99.0,771.0
553,99.0,771.0
554,99.0,771.0
555,99.0,771.0
556,99.0,771.0
557,99.0,771.0
558,99.0,771.0
559,99.0,771.0
560,99.0,771.0
561,99.0,771.0
562,99.0,771.0
563,99.0,771.0
564,99.0,771.0
565,99.0,771.0
566,99.0,771.0
567,99.0,771.0
568,99.0,771.0
569,99.0,771.0
570,99.0,771.0
571,99.0,771.0
572,99.0,771.0
573,99.0,771.0
574,99.0,771.0
575,99.0,771.0
576,99.0,771.0
577,99.0,771.0
578,0,0
579,0,0
580,0,0
581,0,0
582,0,0
583,0,0
584,0,0
585,0,0
586,0,0
587,0,0
588,0,0
589,0,0
590,0,0
591,0,0
592,0,0
593,0,0
594,0,0
595,0,0
596,0,0
597,0,0
598,0,0
599,0,0
600,0,0
601,0,0
602,0,0
603,0,0
604,0,0
605,0,0
606,0,0
607,0,0
608,0,0
